horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
2,41,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-23,1.0
2,41,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-23,3.0
2,41,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-23,4.0
2,41,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-23,5.0
2,41,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-23,5.0
2,41,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-23,6.0
2,41,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-23,6.0
2,41,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-23,7.0
2,41,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-23,8.0
2,41,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-23,10.0
2,41,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-23,12.0
2,41,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-23,15.0
2,41,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-23,18.0
2,41,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-23,21.0
2,41,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-23,24.0
2,41,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-23,28.0
2,41,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-23,32.0
2,41,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-23,37.0
2,41,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-23,44.0
2,41,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-23,52.0
2,41,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-23,59.0
3,41,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-30,0.0
3,41,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-30,0.0
3,41,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-30,0.0
3,41,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-30,2.0
3,41,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-30,3.0
3,41,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-30,4.0
3,41,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-30,4.0
3,41,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-30,5.0
3,41,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-30,5.0
3,41,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-30,6.0
3,41,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-30,6.0
3,41,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-30,9.0
3,41,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-30,12.0
3,41,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-30,15.0
3,41,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-30,18.0
3,41,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-30,21.0
3,41,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-30,25.0
3,41,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-30,28.0
3,41,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-30,32.0
3,41,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-30,38.0
3,41,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-30,46.0
3,41,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-30,53.0
3,41,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-30,61.0
0,42,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-09,49.0
0,42,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-09,57.0
0,42,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-09,63.0
0,42,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-09,77.0
0,42,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-09,97.0
0,42,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-09,116.0
0,42,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-09,130.0
0,42,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-09,143.0
0,42,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-09,155.0
0,42,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-09,167.0
0,42,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-09,179.0
0,42,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-09,192.0
0,42,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-09,202.0
0,42,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-09,215.0
0,42,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-09,229.0
0,42,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-09,244.0
0,42,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-09,258.0
0,42,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-09,276.0
0,42,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-09,297.0
0,42,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-09,322.0
0,42,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-09,363.0
0,42,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-09,407.0
0,42,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-09,453.0
1,42,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-16,49.0
1,42,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-16,57.0
1,42,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-16,64.0
1,42,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-16,72.0
1,42,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-16,78.0
1,42,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-16,85.0
1,42,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-16,96.0
1,42,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-16,108.0
1,42,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-16,119.0
1,42,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-16,130.0
1,42,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-16,140.0
1,42,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-16,151.0
1,42,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-16,161.0
1,42,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-16,171.0
1,42,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-16,183.0
1,42,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-16,195.0
1,42,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-16,208.0
1,42,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-16,224.0
1,42,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-16,241.0
1,42,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-16,265.0
1,42,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-16,302.0
1,42,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-16,336.0
1,42,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-16,373.0
2,42,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-23,40.0
2,42,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-23,46.0
2,42,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-23,53.0
2,42,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-23,63.0
2,42,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-23,70.0
2,42,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-23,79.0
2,42,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-23,87.0
2,42,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-23,97.0
2,42,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-23,108.0
2,42,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-23,118.0
2,42,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-23,127.0
2,42,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-23,136.0
2,42,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-23,146.0
2,42,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-23,156.0
2,42,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-23,166.0
2,42,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-23,177.0
2,42,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-23,190.0
2,42,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-23,204.0
2,42,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-23,220.0
2,42,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-23,241.0
2,42,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-23,274.0
2,42,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-23,305.0
2,42,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-23,342.0
3,42,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-30,20.0
3,42,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-30,24.0
3,42,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-30,26.0
3,42,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-30,29.0
3,42,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-30,31.0
3,42,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-30,32.0
3,42,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-30,40.0
3,42,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-30,51.0
3,42,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-30,67.0
3,42,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-30,85.0
3,42,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-30,105.0
3,42,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-30,127.0
3,42,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-30,146.0
3,42,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-30,167.0
3,42,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-30,186.0
3,42,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-30,205.0
3,42,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-30,228.0
3,42,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-30,258.0
3,42,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-30,289.0
3,42,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-30,322.0
3,42,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-30,379.0
3,42,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-30,419.0
3,42,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-30,463.0
0,44,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-09,1.0
0,44,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-09,1.0
0,44,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-09,1.0
0,44,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-09,1.0
0,44,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-09,1.0
0,44,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-09,1.0
0,44,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-09,1.0
0,44,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-09,1.0
0,44,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-09,1.0
0,44,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-09,2.0
0,44,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-09,2.0
0,44,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-09,3.0
0,44,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-09,4.0
0,44,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-09,5.0
0,44,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-09,6.0
0,44,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-09,7.0
0,44,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-09,9.0
0,44,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-09,10.0
0,44,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-09,12.0
0,44,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-09,14.0
0,44,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-09,17.0
0,44,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-09,19.0
0,44,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-09,23.0
1,44,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-16,0.0
1,44,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-16,0.0
1,44,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-16,0.0
1,44,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-16,0.0
1,44,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-16,0.0
1,44,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-16,1.0
1,44,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-16,1.0
1,44,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-16,1.0
1,44,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-16,1.0
1,44,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-16,1.0
1,44,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-16,2.0
1,44,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-16,2.0
1,44,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-16,3.0
1,44,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-16,5.0
1,44,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-16,6.0
1,44,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-16,8.0
1,44,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-16,9.0
1,44,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-16,11.0
1,44,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-16,13.0
1,44,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-16,16.0
1,44,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-16,20.0
1,44,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-16,24.0
1,44,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-16,28.0
2,44,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-23,0.0
2,44,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-23,0.0
2,44,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-23,0.0
2,44,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-23,0.0
2,44,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-23,1.0
2,44,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-23,1.0
2,44,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-23,1.0
2,44,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-23,1.0
2,44,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-23,1.0
2,44,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-23,1.0
2,44,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-23,2.0
2,44,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-23,3.0
2,44,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-23,4.0
2,44,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-23,5.0
2,44,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-23,7.0
2,44,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-23,8.0
2,44,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-23,10.0
2,44,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-23,12.0
2,44,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-23,15.0
2,44,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-23,18.0
2,44,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-23,22.0
2,44,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-23,26.0
2,44,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-23,30.0
3,44,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-30,0.0
3,44,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-30,0.0
3,44,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-30,0.0
3,44,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-30,1.0
3,44,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-30,1.0
3,44,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-30,2.0
3,44,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-30,2.0
3,44,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-30,2.0
3,44,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-30,2.0
3,44,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-30,3.0
3,44,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-30,3.0
3,44,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-30,3.0
3,44,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-30,4.0
3,44,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-30,5.0
3,44,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-30,6.0
3,44,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-30,7.0
3,44,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-30,8.0
3,44,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-30,9.0
3,44,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-30,11.0
3,44,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-30,12.0
3,44,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-30,15.0
3,44,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-30,16.0
3,44,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-30,18.0
0,45,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-09,5.0
0,45,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-09,6.0
0,45,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-09,7.0
0,45,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-09,8.0
0,45,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-09,9.0
0,45,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-09,9.0
0,45,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-09,10.0
0,45,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-09,10.0
0,45,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-09,12.0
0,45,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-09,13.0
0,45,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-09,15.0
0,45,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-09,17.0
0,45,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-09,19.0
0,45,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-09,21.0
0,45,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-09,23.0
0,45,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-09,25.0
0,45,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-09,28.0
0,45,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-09,31.0
0,45,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-09,34.0
0,45,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-09,39.0
0,45,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-09,45.0
0,45,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-09,51.0
0,45,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-09,59.0
1,45,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-16,5.0
1,45,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-16,7.0
1,45,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-16,7.0
1,45,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-16,9.0
1,45,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-16,10.0
1,45,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-16,10.0
1,45,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-16,11.0
1,45,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-16,11.0
1,45,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-16,12.0
1,45,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-16,13.0
1,45,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-16,15.0
1,45,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-16,17.0
1,45,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-16,19.0
1,45,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-16,21.0
1,45,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-16,24.0
1,45,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-16,26.0
1,45,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-16,29.0
1,45,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-16,32.0
1,45,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-16,36.0
1,45,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-16,41.0
1,45,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-16,49.0
1,45,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-16,56.0
1,45,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-16,66.0
2,45,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-23,6.0
2,45,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-23,7.0
2,45,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-23,8.0
2,45,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-23,10.0
2,45,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-23,11.0
2,45,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-23,11.0
2,45,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-23,12.0
2,45,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-23,13.0
2,45,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-23,13.0
2,45,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-23,14.0
2,45,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-23,16.0
2,45,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-23,19.0
2,45,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-23,21.0
2,45,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-23,24.0
2,45,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-23,28.0
2,45,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-23,31.0
2,45,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-23,35.0
2,45,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-23,39.0
2,45,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-23,44.0
2,45,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-23,50.0
2,45,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-23,60.0
2,45,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-23,69.0
2,45,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-23,78.0
3,45,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-30,5.0
3,45,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-30,6.0
3,45,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-30,8.0
3,45,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-30,9.0
3,45,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-30,10.0
3,45,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-30,10.0
3,45,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-30,11.0
3,45,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-30,12.0
3,45,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-30,12.0
3,45,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-30,13.0
3,45,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-30,16.0
3,45,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-30,19.0
3,45,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-30,23.0
3,45,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-30,27.0
3,45,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-30,31.0
3,45,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-30,36.0
3,45,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-30,41.0
3,45,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-30,46.0
3,45,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-30,53.0
3,45,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-30,60.0
3,45,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-30,72.0
3,45,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-30,82.0
3,45,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-30,95.0
0,46,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-09,1.0
0,46,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-09,1.0
0,46,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-09,1.0
0,46,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-09,1.0
0,46,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-09,1.0
0,46,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-09,1.0
0,46,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-09,2.0
0,46,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-09,2.0
0,46,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-09,2.0
0,46,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-09,2.0
0,46,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-09,2.0
0,46,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-09,2.0
0,46,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-09,3.0
0,46,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-09,3.0
0,46,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-09,4.0
0,46,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-09,4.0
0,46,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-09,5.0
0,46,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-09,5.0
0,46,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-09,6.0
0,46,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-09,7.0
0,46,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-09,9.0
0,46,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-09,10.0
0,46,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-09,11.0
1,46,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-16,0.0
1,46,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-16,0.0
1,46,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-16,1.0
1,46,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-16,1.0
1,46,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-16,1.0
1,46,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-16,1.0
